########## Scenario Component Metadata ##########
#Scenario component type: Sector Share
#Sector: All
#Technologies: base load generation : biomass=>biomass_base_conv_CCS : biomass (conv CCS) (dry cooling);base load generation : biomass=>biomass_base_conv_CCS : biomass (conv CCS) (recirculating);base load generation : biomass=>biomass_base_conv_CCS : biomass (conv CCS) (seawater);base load generation : biomass=>biomass_base_IGCC_CCS : biomass (IGCC CCS) (dry cooling);base load generation : biomass=>biomass_base_IGCC_CCS : biomass (IGCC CCS) (recirculating);base load generation : biomass=>biomass_base_IGCC_CCS : biomass (IGCC CCS) (seawater);base load generation : coal=>coal_base_IGCC_CCS : coal (IGCC CCS) (dry cooling);base load generation : coal=>coal_base_IGCC_CCS : coal (IGCC CCS) (recirculating);base load generation : coal=>coal_base_IGCC_CCS : coal (IGCC CCS) (seawater);base load generation : gas=>gas_base_CC_CCS : gas (CC CCS) (dry cooling);base load generation : gas=>gas_base_CC_CCS : gas (CC CCS) (recirculating);base load generation : gas=>gas_base_CC_CCS : gas (CC CCS) (seawater);base load generation : refined liquids=>refined liquids_base_CC_CCS : refined liquids (CC CCS) (dry cooling);base load generation : refined liquids=>refined liquids_base_CC_CCS : refined liquids (CC CCS) (recirculating);base load generation : refined liquids=>refined liquids_base_CC_CCS : refined liquids (CC CCS) (seawater);intermediate generation : biomass=>biomass_int_conv_CCS : biomass (conv CCS) (dry cooling);intermediate generation : biomass=>biomass_int_conv_CCS : biomass (conv CCS) (recirculating);intermediate generation : biomass=>biomass_int_conv_CCS : biomass (conv CCS) (seawater);intermediate generation : biomass=>biomass_int_IGCC_CCS : biomass (IGCC CCS) (dry cooling);intermediate generation : biomass=>biomass_int_IGCC_CCS : biomass (IGCC CCS) (recirculating);intermediate generation : biomass=>biomass_int_IGCC_CCS : biomass (IGCC CCS) (seawater);intermediate generation : coal=>coal_int_conv pul_CCS : coal (conv pul CCS) (dry cooling);intermediate generation : coal=>coal_int_conv pul_CCS : coal (conv pul CCS) (recirculating);intermediate generation : coal=>coal_int_conv pul_CCS : coal (conv pul CCS) (seawater);intermediate generation : coal=>coal_int_IGCC_CCS : coal (IGCC CCS) (dry cooling);intermediate generation : coal=>coal_int_IGCC_CCS : coal (IGCC CCS) (recirculating);intermediate generation : coal=>coal_int_IGCC_CCS : coal (IGCC CCS) (seawater);intermediate generation : gas=>gas_int_CC_CCS : gas (CC CCS) (dry cooling);intermediate generation : gas=>gas_int_CC_CCS : gas (CC CCS) (recirculating);intermediate generation : gas=>gas_int_CC_CCS : gas (CC CCS) (seawater);intermediate generation : refined liquids=>refined liquids_int_CC_CCS : refined liquids (CC CCS) (dry cooling);intermediate generation : refined liquids=>refined liquids_int_CC_CCS : refined liquids (CC CCS) (recirculating);intermediate generation : refined liquids=>refined liquids_int_CC_CCS : refined liquids (CC CCS) (seawater);peak generation : gas=>gas_peak_CC_CCS : gas (CC CCS) (dry cooling);peak generation : gas=>gas_peak_CC_CCS : gas (CC CCS) (recirculating);peak generation : gas=>gas_peak_CC_CCS : gas (CC CCS) (seawater);peak generation : refined liquids=>refined liquids_peak_CC_CCS : refined liquids (CC CCS) (dry cooling);peak generation : refined liquids=>refined liquids_peak_CC_CCS : refined liquids (CC CCS) (recirculating);peak generation : refined liquids=>refined liquids_peak_CC_CCS : refined liquids (CC CCS) (seawater);subpeak generation : gas=>gas_subpeak_CC_CCS : gas (CC CCS) (dry cooling);subpeak generation : gas=>gas_subpeak_CC_CCS : gas (CC CCS) (recirculating);subpeak generation : gas=>gas_subpeak_CC_CCS : gas (CC CCS) (seawater);subpeak generation : refined liquids=>refined liquids_subpeak_CC_CCS : refined liquids (CC CCS) (dry cooling);subpeak generation : refined liquids=>refined liquids_subpeak_CC_CCS : refined liquids (CC CCS) (recirculating);subpeak generation : refined liquids=>refined liquids_subpeak_CC_CCS : refined liquids (CC CCS) (seawater);electricity : biomass : biomass (conv CCS);electricity : biomass : biomass (IGCC CCS);electricity : coal : coal (conv pul CCS);electricity : coal : coal (IGCC CCS);electricity : gas : gas (CC CCS);electricity : refined liquids : refined liquids (CC CCS);cement : cement : cement CCS;biomass liquids : biomass liquids : cellulosic ethanol CCS level 1;biomass liquids : biomass liquids : cellulosic ethanol CCS level 2;biomass liquids : biomass liquids : FT biofuels CCS level 1;biomass liquids : biomass liquids : FT biofuels CCS level 2;coal to liquids : coal to liquids : coal to liquids CCS level 1;coal to liquids : coal to liquids : coal to liquids CCS level 2;H2 central production : biomass : biomass to H2 CCS;
#Parameter: Shareweight
#Regions: AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,USA
#Table data:2020 , 0.00
#Table data:2025 , 0.00
#Table data:2030 , 0.00
#Table data:2035 , 0.00
#Table data:2040 , 0.00
#Table data:2045 , 0.00
#Table data:2050 , 0.00
#################################################
INPUT_TABLE
Variable ID
GLIMPSEStubTechShrwt-Nest

region,sector,subsector1,subsector2,technology,year,data
MN,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
MN,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
MO,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
MO,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
MO,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
MO,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
MO,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
MO,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
MO,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
MS,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
MS,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
MS,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
MS,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
MS,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
MS,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
MS,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
MT,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
MT,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
MT,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
MT,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
MT,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
MT,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
MT,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
NC,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
NC,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
NC,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
NC,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
NC,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
NC,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
NC,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
ND,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
ND,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
ND,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
ND,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
ND,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
ND,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
ND,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
NE,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
NE,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
NE,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
NE,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
NE,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
NE,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
NE,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
NH,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
NH,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
NH,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
NH,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
NH,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
NH,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
NH,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
NJ,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
NJ,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
NJ,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
NJ,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
NJ,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
NJ,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
NJ,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
NM,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
NM,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
NM,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
NM,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
NM,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
NM,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
NM,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
NV,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
NV,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
NV,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
NV,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
NV,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
NV,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
NV,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
NY,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
NY,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
NY,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
NY,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
NY,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
NY,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
NY,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
OH,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
OH,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
OH,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
OH,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
OH,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
OH,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
OH,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
OK,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
OK,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
OK,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
OK,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
OK,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
OK,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
OK,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
OR,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
OR,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
OR,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
OR,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
OR,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
OR,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
OR,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
PA,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
PA,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
PA,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
PA,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
PA,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
PA,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
PA,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
RI,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
RI,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
RI,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
RI,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
RI,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
RI,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
RI,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
SC,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
SC,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
SC,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
SC,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
SC,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
SC,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
SC,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
SD,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
SD,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
SD,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
SD,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
SD,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
SD,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
SD,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
TN,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
TN,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
TN,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
TN,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
TN,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
TN,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
TN,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
TX,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
TX,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
TX,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
TX,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
TX,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
TX,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
TX,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
UT,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
UT,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
UT,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
UT,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
UT,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
UT,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
UT,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
VA,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
VA,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
VA,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
VA,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
VA,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
VA,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
VA,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
VT,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
VT,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
VT,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
VT,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
VT,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
VT,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
VT,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2050,0.00
WA,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2020,0.00
WA,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2025,0.00
WA,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2030,0.00
WA,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2035,0.00
WA,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2040,0.00
WA,base load generation,refined liquids,refined liquids_base_CC_CCS,refined liquids (CC CCS) (recirculating),2045,0.00
